"CURRENT_REFMET_NAME","refmet_name","metabolite_name","is_standard","assay","super_class","main_class","sub_class","formula","exactmass","pubchem_cid","kegg_id","inchi_key","lm_id","hmdb_id","chebi_id"
"Spermidine","Spermidine","spermidine",0,"metab-u-rppos","Organic nitrogen compounds","Amines","Dialkylamines","C7H19N3",145.157897,1102,"C00315","ATHGHQPFGPMSJY-UHFFFAOYSA-N",NA,"HMDB0001257",16610
"Spermidine","Spermidine","spermidine",0,"metab-u-hilicpos","Organic nitrogen compounds","Amines","Dialkylamines","C7H19N3",145.157897,1102,"C00315","ATHGHQPFGPMSJY-UHFFFAOYSA-N",NA,"HMDB0001257",16610
"Spermine","Spermine","spermine",0,"metab-u-rppos","Organic nitrogen compounds","Amines","Dialkylamines","C10H26N4",202.215746,1103,"C00750","PFNFFQXMRSDOHW-UHFFFAOYSA-N",NA,"HMDB0001256",15746
"Sphinganine","Sphinganine","sphinganine",0,"metab-u-hilicpos","Sphingolipids","Sphingoid bases","Sphinganines","C18H39NO2",301.298079,91486,"C00836","OTKJDMGTUTTYMP-ZWKOTPCHSA-N","LMSP01020001","HMDB0000269",16566
"Sphinganine","Sphinganine","sphinganine (C18)",0,"metab-u-rppos","Sphingolipids","Sphingoid bases","Sphinganines","C18H39NO2",301.298079,91486,"C00836","OTKJDMGTUTTYMP-ZWKOTPCHSA-N","LMSP01020001","HMDB0000269",16566
"Sphingosine","Sphingosine","sphingosine",0,"metab-u-hilicpos","Sphingolipids","Sphingoid bases","Sphingosines","C18H37NO2",299.282429,5280335,"C00319","WWUZIQQURGPMPG-KRWOKUGFSA-N","LMSP01010001","HMDB00252",16393
"Sphingosine","Sphingosine","sphingosine (C18)",0,"metab-u-rppos","Sphingolipids","Sphingoid bases","Sphingosines","C18H37NO2",299.282429,5280335,"C00319","WWUZIQQURGPMPG-KRWOKUGFSA-N","LMSP01010001","HMDB00252",16393
"Sphingosine","Sphingosine","sphingosine (C18)_feature1",0,"metab-u-lrppos","Sphingolipids","Sphingoid bases","Sphingosines","C18H37NO2",299.282429,5280335,"C00319","WWUZIQQURGPMPG-KRWOKUGFSA-N","LMSP01010001","HMDB00252",16393
"Sphingosine","Sphingosine","sphingosine-1P (C18)_feature1",0,"metab-u-lrppos","Sphingolipids","Sphingoid bases","Sphingosines","C18H37NO2",299.282429,5280335,"C00319","WWUZIQQURGPMPG-KRWOKUGFSA-N","LMSP01010001","HMDB00252",16393
"Sphingosine 1-phosphate","Sphingosine 1-phosphate","sphingosine-1P (C18)",0,"metab-u-rpneg","Sphingolipids","Sphingoid bases","Sphingoid base 1-P","C18H38NO5P",379.248762,5283560,"C06124","DUYSYHSSBDVJSM-KRWOKUGFSA-N","LMSP01050001","HMDB0000277",37550
"Sphingosine 1-phosphate","Sphingosine 1-phosphate","sphingosine-1P (C18)",0,"metab-u-rppos","Sphingolipids","Sphingoid bases","Sphingoid base 1-P","C18H38NO5P",379.248762,5283560,"C06124","DUYSYHSSBDVJSM-KRWOKUGFSA-N","LMSP01050001","HMDB0000277",37550
"Sphingosine 1-phosphate","Sphingosine-1-phosphate","sphingosine-1P (C18)_feature1",0,"metab-u-lrpneg","Sphingolipids","Sphingoid bases","Sphingoid base 1-P","C18H38NO5P",379.2488,5283560,"C06124","DUYSYHSSBDVJSM-KRWOKUGFSA-N","LMSP01050001","HMDB0000277",37550
"Stearic acid","Stearic acid","FA(18:0)",0,"metab-u-rpneg","Fatty Acyls","Fatty acids","Saturated FA","C18H36O2",284.27153,5281,"C01530","QIQXTHQIDYTFRH-UHFFFAOYSA-N","LMFA01010018","HMDB0000827",28842
"Stearoyl-CoA","Stearoyl-CoA","CoA(18:0)",0,"targeted","Fatty Acyls","Fatty esters","Acyl CoAs","C39H70N7O17P3S",1033.376184,94140,"C00412","SIARJEKBADXQJG-LFZQUHGESA-N","LMFA07050369","HMDB01114",15541
"Stearoyl-EA","Stearoyl-EA","EA(18:0)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty amides","NAE","C20H41NO2",327.313729,27902,"C04080","OTGQIQQTPXJQRG-UHFFFAOYSA-N","LMFA08040051","HMDB0013078",85299
"Suberic acid","Suberic acid","FA(8:0-COOH)",0,"metab-u-rpneg","Fatty Acyls","Fatty acids","Dicarboxylic acids","C8H14O4",174.08921,10457,"C08278","TYFQFVWCELRYAO-UHFFFAOYSA-N","LMFA01170001","HMDB0000893",9300
"Suberic acid","Suberic acid","suberate",0,"metab-u-rppos","Fatty Acyls","Fatty acids","Dicarboxylic acids","C8H14O4",174.08921,10457,"C08278","TYFQFVWCELRYAO-UHFFFAOYSA-N","LMFA01170001","HMDB0000893",9300
"Succinic acid","Succinic acid","succinate",0,"metab-u-ionpneg","Organic acids","TCA acids","TCA acids","C4H6O4",118.02661,1110,"C00042","KDYFGRWQOYBRFD-UHFFFAOYSA-N","LMFA01170043","HMDB0000254",15741
"Succinic acid","Succinic acid","succinate",0,"metab-u-rpneg","Organic acids","TCA acids","TCA acids","C4H6O4",118.02661,1110,"C00042","KDYFGRWQOYBRFD-UHFFFAOYSA-N","LMFA01170043","HMDB0000254",15741
"Succinyl-CoA","Succinyl-CoA","CoA(3:0-COOH)",0,"targeted","Fatty Acyls","Fatty esters","Acyl CoAs","C25H40N7O19P3S",867.131264,92133,"C00091","VNOYUJKHFWYWIR-ITIYDSSPSA-N","LMFA07050370","HMDB01022",15380
"Sulfamethoxazole","Sulfamethoxazole","sulfamethoxazole",0,"metab-u-hilicpos","Benzenoids","Benzenes","Benzenesulfonyl compounds","C10H11N3O3S",253.052112,5329,"C07315","JLKIGFTWXXRPMT-UHFFFAOYSA-N",NA,"HMDB0015150",9332
"Symmetric dimethyl-arginine","Symmetric dimethyl-arginine","SDMA",0,"metab-u-hilicpos","Organic acids","Amino acids and peptides","Amino acids","C8H18N4O2",202.142976,169148,NA,"HVPFXCBJHIIJGS-LURJTMIESA-N",NA,"HMDB0003334",61914
"Targinine","Targinine","NMMA",0,"metab-u-hilicpos","Organic acids","Amino acids and peptides","Amino acids","C7H16N4O2",188.127326,132862,"C03884","NTNWOCRCBQPEKQ-YFKPBYRVSA-N",NA,"HMDB0029416",28229
"Taurine","Taurine","taurine",0,"metab-u-hilicpos","Organic acids","Sulfonic acids","Sulfonic acids","C2H7NO3S",125.014666,1123,"C00245","XOAAWQZATWQOTB-UHFFFAOYSA-N",NA,"HMDB0000251",15891
"Taurine","Taurine","taurine",0,"metab-u-ionpneg","Organic acids","Sulfonic acids","Sulfonic acids","C2H7NO3S",125.014666,1123,"C00245","XOAAWQZATWQOTB-UHFFFAOYSA-N",NA,"HMDB0000251",15891
"Taurine","Taurine","taurine",0,"metab-u-rpneg","Organic acids","Sulfonic acids","Sulfonic acids","C2H7NO3S",125.014666,1123,"C00245","XOAAWQZATWQOTB-UHFFFAOYSA-N",NA,"HMDB0000251",15891
"Tauro-alpha-muricholic acid","Tauro-alpha-muricholic acid","tauro-alpha-muricholate",0,"metab-u-rpneg","Sterol Lipids","Bile acids","C24 bile acids","C26H45NO7S",515.291676,101657566,NA,"XSOLDPYUICCHJX-QQXJNSDFSA-N",NA,NA,NA
"Tauro-beta-muricholic acid","Tauro-beta-muricholic acid","tauro-beta-muricholate",0,"metab-u-rpneg","Sterol Lipids","Bile acids","C24 bile acids","C26H45NO7S",515.291676,21124703,NA,"XSOLDPYUICCHJX-UZUDEGBHSA-N","LMST05040012",NA,133057
"Taurochenodeoxycholic acid","Taurochenodeoxycholic acid","taurochenodeoxycholate",0,"metab-u-rpneg","Sterol Lipids","Bile acids","C24 bile acids","C26H45NO6S",499.296761,387316,"C05465","BHTRKEVKTKCXOH-BJLOMENOSA-N","LMST05040005","HMDB0000951",16525
"Taurocholic acid","Taurocholic acid","taurocholate",0,"metab-u-rpneg","Sterol Lipids","Bile acids","C24 bile acids","C26H45NO7S",515.291676,6675,"C05122","WBWWGRHZICKQGZ-HZAMXZRMSA-N","LMST05040001","HMDB0000036",28865
"Taurocholic acid","Taurocholic acid","taurocholate_feature1",0,"metab-u-lrppos","Sterol Lipids","Bile acids","C24 bile acids","C26H45NO7S",515.291676,6675,"C05122","WBWWGRHZICKQGZ-HZAMXZRMSA-N","LMST05040001","HMDB0000036",28865
"Taurodeoxycholic acid","Taurodeoxycholic acid","taurodeoxycholate",0,"metab-u-rpneg","Sterol Lipids","Bile acids","C24 bile acids","C26H45NO6S",499.296761,2733768,"C05463","AWDRATDZQPNJFN-VAYUFCLWSA-N","LMST05040013","HMDB0000896",9410
"Taurohyocholic acid","Taurohyocholic acid","taurohyocoholate",0,"metab-u-rpneg","Sterol Lipids","Bile acids","C24 bile acids","C26H45NO7S",515.291676,11954195,"C15516","XSOLDPYUICCHJX-QZEPYOAJSA-N","LMST05040010",NA,52022
"Taurohyodeoxycholic acid","Taurohyodeoxycholic acid","taurohyodeoxycholate",0,"metab-u-rpneg","Sterol Lipids","Bile acids","C24 bile acids","C26H45NO6S",499.296761,119046,NA,"HMXPOCDLAFAFNT-BHYUGXBJSA-N",NA,NA,NA
"Taurolithocholic acid","Taurolithocholic acid","taurolithocholate",0,"metab-u-rpneg","Sterol Lipids","Bile acids","C24 bile acids","C26H45NO5S",483.301846,439763,"C02592","QBYUNVOYXHFVKC-GBURMNQMSA-N","LMST05040003",NA,36259
"Tauromuricholic acid","Tauromuricholic acid","tauro-alpha-muricholate + tauro-beta-muricholiate",0,"metab-u-rpneg","Sterol Lipids","Bile acids","C24 bile acids","C26H45NO7S",515.291676,145714662,NA,"XSOLDPYUICCHJX-YMMVRPEVSA-N",NA,"HMDB0000932",NA
"Tauroursodeoxycholic acid","Tauroursodeoxycholic acid","tauroursodeoxycholate",0,"metab-u-rpneg","Sterol Lipids","Bile acids","C24 bile acids","C26H45NO6S",499.296761,9848818,"C16868","BHTRKEVKTKCXOH-LBSADWJPSA-N","LMST05040015",NA,80774
"Tauroursodeoxycholic acid","Tauroursodeoxycholic acid","tauroursodeoxycholate_feature1",0,"metab-u-lrppos","Sterol Lipids","Bile acids","C24 bile acids","C26H45NO6S",499.296761,9848818,"C16868","BHTRKEVKTKCXOH-LBSADWJPSA-N","LMST05040015",NA,80774
"Tetracosenoic acid","Tetracosenoic acid","FA(24:1)",0,"metab-u-rpneg","Fatty Acyls","Fatty acids","Unsaturated FA","C24H46O2",366.34978,NA,NA,NA,NA,NA,NA
"Tetradecadienoic acid","Tetradecadienoic acid","FA(14:2)",0,"metab-u-rpneg","Fatty Acyls","Fatty acids","Unsaturated FA","C14H24O2",224.17763,NA,NA,NA,NA,NA,NA
"Tetradecadienoyl-CoA","Tetradecadienoyl-CoA","CoA(14:2)",0,"targeted","Fatty Acyls","Fatty esters","Acyl CoAs","C35H58N7O17P3S",973.282284,NA,NA,NA,NA,NA,NA
"Tetradecenoyl-CoA","Tetradecenoyl-CoA","CoA(14:1)",0,"targeted","Fatty Acyls","Fatty esters","Acyl CoAs","C35H60N7O17P3S",975.297934,NA,NA,NA,NA,NA,NA
"TG 10:0_10:0_12:0","TG(10:0_10:0_12:0)","TG(32:0)>TG(10:0_10:0_12:0)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C35H66O6",582.48594,NA,"C00422",NA,NA,NA,NA
"TG 10:0_10:0_16:0","TG(10:0_10:0_16:0)_lp_b","TG(36:0)>TG(10:0_10:0_16:0)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C39H74O6",638.5485,NA,"C00422",NA,NA,NA,NA
"TG 10:0_12:0_18:2","TG(10:0_12:0_18:2)_lp_a","TG(40:2)>TG(10:0_12:0_18:2)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C43H78O6",690.5798,NA,"C00422",NA,NA,NA,NA
"TG 10:0_15:0_18:2","TG(10:0_15:0_18:2)","TG(43:2)>TG(10:0_15:0_18:2)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C46H84O6",732.62679,NA,"C00422",NA,NA,NA,NA
"TG 10:0_16:0_18:1","TG(10:0_16:0_18:1)_lp_a","TG(44:1)>TG(10:0_16:0_18:1)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C47H88O6",748.6581,NA,"C00422",NA,NA,NA,NA
"TG 10:0_16:0_18:1","TG(10:0_16:0_18:1)_lp_b","TG(44:1)>TG(10:0_16:0_18:1)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C47H88O6",748.6581,NA,"C00422",NA,NA,NA,NA
"TG 10:0_16:0_18:1","TG(10:0_16:0_18:1)_lp_c","TG(44:1)>TG(10:0_16:0_18:1)_feature3",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C47H88O6",748.6581,NA,"C00422",NA,NA,NA,NA
"TG 10:0_16:0_18:1","TG(10:0_16:0_18:1)_lp_c","TG(44:1)>TG(10:0_16:0_18:1)_M+NH3_feature3",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C47H88O6",748.6581,NA,"C00422",NA,NA,NA,NA
"TG 10:0_16:0_22:6","TG(10:0_16:0_22:6)_lp_b","TG(48:6)>TG(10:0_16:0_22:6)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C51H86O6",794.6424,NA,"C00422",NA,NA,NA,NA
"TG 10:0_16:1_18:1","TG(10:0_16:1_18:1)_lp_a","TG(44:2)>TG(10:0_16:1_18:1)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C47H86O6",746.6424,NA,"C00422",NA,NA,NA,NA
"TG 10:0_16:1_18:1","TG(10:0_16:1_18:1)_lp_b","TG(44:2)>TG(10:0_16:1_18:1)_feature2",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C47H86O6",746.6424,NA,"C00422",NA,NA,NA,NA
"TG 10:0_16:1_18:1","TG(10:0_16:1_18:1)_lp_b","TG(44:2)>TG(10:0_16:1_18:1)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C47H86O6",746.6424,NA,"C00422",NA,NA,NA,NA
"TG 10:0_18:2_18:2","TG(10:0_18:2_18:2)","TG(46:4)>TG(10:0_18:2_18:2)_feature1",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C49H86O6",770.64244,NA,"C00422",NA,NA,NA,NA
"TG 10:0_18:2_18:2","TG(10:0_18:2_18:2)","TG(46:4)>TG(10:0_18:2_18:2)_M + NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C49H86O6",770.64244,NA,"C00422",NA,NA,NA,NA
"TG 10:0_18:2_18:2","TG(10:0_18:2_18:2)","TG(46:4)>TG(10:0_18:2_18:2)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C49H86O6",770.64244,NA,"C00422",NA,NA,NA,NA
"TG 10:0_18:2_18:3","TG(10:0_18:2_18:3)_lp_a","TG(46:5)>TG(10:0_18:2_18:3)_feature1",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C49H84O6",768.6268,NA,"C00422",NA,NA,NA,NA
"TG 10:0_18:2_18:3","TG(10:0_18:2_18:3)_lp_a","TG(46:5)>TG(10:0_18:2_18:3)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C49H84O6",768.6268,NA,"C00422",NA,NA,NA,NA
"TG 10:0_18:2_18:3","TG(10:0_18:2_18:3)_lp_b","TG(46:5)>TG(10:0_18:2_18:3)_feature2",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C49H84O6",768.6268,NA,"C00422",NA,NA,NA,NA
"TG 10:0_18:2_20:4","TG(10:0_18:2_20:4)_lp_a","TG(48:6)>TG(10:0_18:2_20:4)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C51H86O6",794.6424,NA,"C00422",NA,NA,NA,NA
"TG 10:0_18:2_22:5","TG(10:0_18:2_22:5)","TG(50:7)>TG(10:0_18:2_22:5)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C53H88O6",820.6581,NA,"C00422",NA,NA,NA,NA
"TG 12:0_16:0_22:6","TG(12:0_16:0_22:6)_lp_c","LPC(20:1/0:0)_and_LPC(0:0/20:1)_feature3",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C53H90O6",822.6737,NA,"C00422",NA,NA,NA,NA
"TG 12:0_18:2_18:2","TG(12:0_18:2_18:2)_lp_a","TG(48:4)>TG(12:0_18:2_18:2)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C51H90O6",798.6737,NA,"C00422",NA,NA,NA,NA
"TG 12:0_18:2_18:2","TG(12:0_18:2_18:2)_lp_b","TG(48:4)>TG(12:0_18:2_18:2)_feature2",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C51H90O6",798.6737,NA,"C00422",NA,NA,NA,NA
"TG 12:0_18:2_18:2","TG(12:0_18:2_18:2)_lp_b","TG(48:4)>TG(12:0_18:2_18:2)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C51H90O6",798.6737,NA,"C00422",NA,NA,NA,NA
"TG 16:0_16:0_18:0","TG(16:0_16:0_18:0)_lp_c","TG(50:0)>TG(16:0_16:0_18:0)_M+NH3_feature3",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C53H102O6",834.7676,NA,"C00422",NA,NA,NA,NA
"TG 16:0_16:0_18:1","TG(16:0_16:0_18:1)_lp_d","TG(50:1)>TG(16:0_16:0_18:1)_feature4",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C53H100O6",832.752,NA,"C00422",NA,NA,NA,NA
"TG 16:0_16:0_20:0","TG(16:0_16:0_20:0)_lp_c","TG(52:0)>TG(16:0_16:0_20:0)_M+NH3_feature3",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H106O6",862.7989,NA,"C00422",NA,NA,NA,NA
"TG 16:0_16:0_22:6","TG(16:0_16:0_22:6)_lp_f","TG(54:6)>TG(16:0_16:0_22:6)_feature6",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C57H98O6",878.7363,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:1_18:1","TG(16:0_18:1_18:1)_lp_c","TG(52:2)>TG(16:0_18:1_18:1)_M+NH3_feature3",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H102O6",858.7676,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:1_18:1","TG(16:0_18:1_18:1)_lp_g","TG(52:2)>TG(16:0_18:1_18:1)_feature7",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H102O6",858.7676,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:1_18:2","TG(16:0_18:1_18:2)_lp_d","TG(52:3)>TG(16:0_18:1_18:2)_M+NH3_feature4",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H100O6",856.752,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:1_22:4","TG(16:0_18:1_22:4)_lp_a","TG(56:5)>TG(16:0_18:1_22:4)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C59H104O6",908.7833,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:1_22:4","TG(16:0_18:1_22:4)_lp_b","TG(56:5)>TG(16:0_18:1_22:4)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C59H104O6",908.7833,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:1_22:4","TG(16:0_18:1_22:4)_lp_c","TG(56:5)>TG(16:0_18:1_22:4)_feature3",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C59H104O6",908.7833,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:1_22:4","TG(16:0_18:1_22:4)_lp_c","TG(56:5)>TG(16:0_18:1_22:4)_M+NH3_feature3",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C59H104O6",908.7833,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:1_22:4","TG(16:0_18:1_22:4)_lp_d","TG(56:5)>TG(16:0_18:1_22:4)_feature4",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C59H104O6",908.7833,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:1_22:4","TG(16:0_18:1_22:4)_lp_d","TG(56:5)>TG(16:0_18:1_22:4)_M+NH3_feature4",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C59H104O6",908.7833,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:1_22:4","TG(16:0_18:1_22:4)_lp_e","TG(56:5)>TG(16:0_18:1_22:4)_M+NH3_feature5",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C59H104O6",908.7833,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:1_22:6","TG(16:0_18:1_22:6)_lp_f","TG(56:7)>TG(16:0_18:1_22:6)_M+NH3_feature6",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C59H100O6",904.752,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:1_22:6","TG(16:0_18:1_22:6)_lp_g","TG(56:7)>TG(16:0_18:1_22:6)_M+NH3_feature7",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C59H100O6",904.752,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:2_18:3","TG(16:0_18:2_18:3)_lp_e","TG(52:5)>TG(16:0_18:2_18:3)_feature5",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H96O6",852.7207,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:2_18:3","TG(16:0_18:2_18:3)_lp_e","TG(52:5)>TG(16:0_18:2_18:3)_M+NH3_feature5",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H96O6",852.7207,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:2_18:3","TG(16:0_18:2_18:3)_lp_f","TG(52:5)>TG(16:0_18:2_18:3)_M+NH3_feature6",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H96O6",852.7207,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:2_20:4","TG(16:0_18:2_20:4)_lp_e","TG(54:6)>TG(16:0_18:2_20:4)_feature5",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C57H98O6",878.7363,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:2_20:4","TG(16:0_18:2_20:4)_lp_e","TG(54:6)>TG(16:0_18:2_20:4)_M+NH3_feature5",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C57H98O6",878.7363,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:2_22:6","TG(16:0_18:2_22:6)_lp_d","TG(56:8)>TG(16:0_18:2_22:6)_M+NH3_feature4",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C59H98O6",902.7363,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18:2_22:6","TG(16:0_18:2_22:6)_lp_e","TG(56:8)>TG(16:0_18:2_22:6)_M+NH3_feature5",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C59H98O6",902.7363,NA,"C00422",NA,NA,NA,NA
"TG 16:0_18.1_18:2","TG(16:0_18.1_18:2)_lp_d","TG(52:3)>TG(16:0_18:1_18:2)_M+NH3_feature3",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H100O6",856.752,NA,"C00422",NA,NA,NA,NA
"TG 16:1_16:1_18:2","TG(16:1_16:1_18:2)_lp_b","TG(50:4)>TG(16:1_16:1_18:2)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C53H94O6",826.705,NA,"C00422",NA,NA,NA,NA
"TG 16:1_18:1_18:2","TG(16:1_18:1_18:2)_lp_a","TG(52:4)>TG(16:1_18:1_18:2)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H98O6",854.7363,NA,"C00422",NA,NA,NA,NA
"TG 16:1_18:1_18:2","TG(16:1_18:1_18:2)_lp_b","TG(52:4)>TG(16:1_18:1_18:2)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H98O6",854.7363,NA,"C00422",NA,NA,NA,NA
"TG 16:1_18:1_18:2","TG(16:1_18:1_18:2)_lp_d","TG(52:4)>TG(16:1_18:1_18:2)_feature4",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H98O6",854.7363,NA,"C00422",NA,NA,NA,NA
"TG 16:1_18:1_18:2","TG(16:1_18:1_18:2)_lp_d","TG(52:4)>TG(16:1_18:1_18:2)_M+NH3_feature4",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H98O6",854.7363,NA,"C00422",NA,NA,NA,NA
"TG 16:1_18:1_18:2","TG(16:1_18:1_18:2)_lp_e","TG(52:4)>TG(16:1_18:1_18:2)_feature5",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H98O6",854.7363,NA,"C00422",NA,NA,NA,NA
"TG 16:1_18:1_18:2","TG(16:1_18:1_18:2)_lp_e","TG(52:4)>TG(16:1_18:1_18:2)_M+NH3_feature5",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H98O6",854.7363,NA,"C00422",NA,NA,NA,NA
"TG 16:1_18:2_18:2","TG(16:1_18:2_18:2)_lp_a","TG(52:5)>TG(16:1_18:2_18:2)_M+NH3_feature1",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H96O6",852.7207,NA,"C00422",NA,NA,NA,NA
"TG 16:1_18:2_18:2","TG(16:1_18:2_18:2)_lp_b","TG(52:5)>TG(16:1_18:2_18:2)_M+NH3_feature2",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H96O6",852.7207,NA,"C00422",NA,NA,NA,NA
"TG 16:1_18:2_18:2","TG(16:1_18:2_18:2)_lp_c","TG(52:5)>TG(16:1_18:2_18:2)_feature3",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H96O6",852.7207,NA,"C00422",NA,NA,NA,NA
"TG 16:1_18:2_18:2","TG(16:1_18:2_18:2)_lp_c","TG(52:5)>TG(16:1_18:2_18:2)_M+NH3_feature3",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H96O6",852.7207,NA,"C00422",NA,NA,NA,NA
"TG 16:1_18:2_18:2","TG(16:1_18:2_18:2)_lp_d","TG(52:5)>TG(16:0_18:2_18:3)_feature4",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H96O6",852.7207,NA,"C00422",NA,NA,NA,NA
"TG 16:1_18:2_18:2","TG(16:1_18:2_18:2)_lp_d","TG(52:5)>TG(16:1_18:2_18:2)_M+NH3_feature4",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C55H96O6",852.7207,NA,"C00422",NA,NA,NA,NA
"TG 17:1_18:2_18:2","TG(17:1_18:2_18:2)_lp_a","TG(53:5)>TG(17:1_18:2_18:2)_feature1",0,"metab-u-lrppos","Glycerolipids","Triradylglycerols","TAG","C56H98O6",866.7363,NA,"C00422",NA,NA,NA,NA
